room_id,hotel_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
ROOM_070105,IVU_000158,Phòng Standard giường đôi,333500,16 m²,,2,,16 m²; Phòng không hút thuốc; 16 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Điều hòa; Quạt; Dép đi trong nhà; Dịch vụ báo thức; Tủ lạnh nhỏ trong phòng; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Không hút thuốc
ROOM_071106,IVU_000160,Phòng Cao Cấp Giường Đôi,887500,24 m²,Giường cực dài,2,Hướng Garden view,Hướng Garden view; 24 m²; Hướng Garden view; 30 m²; Hướng Garden view; 24 m²; Phòng không hút thuốc; Khả năng tiếp cận cho người khó đi lại; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Máy tính bảng trong phòng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Tiện nghi BBQ; Máy pha trà/cà phê; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng trệt; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Khu vực ăn uống riêng; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bàn là quần; Không hút thuốc; Tính năng an toàn/bảo mật
ROOM_071107,IVU_000160,Superior 4 người,1396000,30 m²,Giường cực dài,2,Hướng Garden view,Hướng Garden view; 24 m²; Hướng Garden view; 30 m²; Hướng Garden view; 30 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; TV [trong phòng tắm]; Phòng tắm đứng; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [tính phí]; Internet mạng LAN trong phòng [miễn phí]; Phim theo yêu cầu; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Tiện nghi BBQ; Máy pha trà/cà phê; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng trệt; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Khu vực ăn uống riêng; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bàn là quần; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật
ROOM_071108,IVU_000166,Căn hộ 3 phòng ngủ,1301500,72 m²,,6,Hướng Sea view,Hướng Sea view; 72 m²; Hướng Sea view; 72 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; TV [màn hình phẳng]; Điều hòa; Dép đi trong nhà; Cách âm; Ô; Xông khô; Lò vi sóng; Tủ lạnh; Ban công/sân hiên; Thảm; tầng cao; Bể bơi riêng; Khu vực tiếp khách; Ghế sofa; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân
ROOM_072108,IVU_000167,Căn hộ Studio có ban công,1869500,50 m²,Giường gấp,2,Hướng Mountain view,Hướng Mountain view; 50 m²; Hướng City view; 55 m²; Hướng City view; 50 m²; Hướng Mountain view; 50 m²; Phòng không hút thuốc; Trò chơi bàn cờ; Bàn trang điểm phù hợp cho người khuyết tật; Báo động âm thanh; Thanh vịn bồn tắm; Bảng chỉ dẫn chữ nổi và sờ được; TV có phụ đề; Tay nắm đòn bẩy trên cửa; Ổ điện hạ thấp; Khả năng tiếp cận cho người khó đi lại; Phòng tắm có lối đi thoai thoải; Cửa đóng tự động; Phòng tắm có băng ghế tắm; Báo động trực quan; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Trò chơi board game/xếp hình; Sách/DVD/Nhạc cho trẻ em; Máy tính; Miễn phí sử dụng khu vực dịch vụ hành chánh; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Trạm nối iPod; Internet mạng LAN trong phòng [miễn phí]; Tiện nghi bể bơi; Truyền hình cáp/vệ tinh; Phòng xông khô; Dịch vụ phát trực tuyến như Netflix; Điện thoại; TV; TV [màn hình phẳng]; Thiết bị chơi điện tử; Video truyền phát như Netflix (có phí); Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Quần áo ngủ; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Xông khô; Rượu; Tiện nghi BBQ; Bàn ăn; Nước đóng chai miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Giường cực dài; Lò sưởi; Giường gấp; Ghế cao cho trẻ con ngồi ăn; tầng cao; Không gian làm việc cho máy tính xách tay; tầng thấp; Cửa sổ có thể mở ra; Đồ gỗ ngoài trời; Khu vực tiếp khách; Khu vực ăn uống riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; tầng thượng; Thùng rác; Cửa sổ; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Đầu báo khí CO; Biệt lập; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Song lập; Đầu báo khói
ROOM_072109,IVU_000167,Căn hộ 2 phòng ngủ có ban công,2453500,55 m²,,2,Hướng City view,Hướng Mountain view; 50 m²; Hướng City view; 55 m²; Hướng City view; 50 m²; Hướng City view; 55 m²; Phòng không hút thuốc
ROOM_072110,IVU_000167,Căn Hộ 1 Phòng Ngủ có Ban Công,2493000,50 m²,Giường cực dài,2,Hướng City view,Hướng Mountain view; 50 m²; Hướng City view; 55 m²; Hướng City view; 50 m²; Hướng City view; 50 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Phòng và/hoặc bộ dụng cụ phù hợp cho người khiếm thính; Khả năng tiếp cận cho người khó đi lại; Ấm nước điện; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Máy tính; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Internet mạng LAN trong phòng [miễn phí]; Truyền hình cáp/vệ tinh; Dịch vụ phát trực tuyến như Netflix; TV; TV [màn hình phẳng]; Video truyền phát như Netflix (có phí); Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Dép đi trong nhà; Cách âm; Rượu; Tiện nghi BBQ; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Trái cây/đồ ăn vặt; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Bàn làm việc; Giường cực dài; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Cửa sổ; Tủ quần áo; Giá treo quần áo; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_073111,IVU_000171,Căn hộ 3 Phòng ngủ,4337500,77 m²,Ổ cắm điện gần giường,6,Hướng City view,Hướng City view; 77 m²; Hướng Ocean view; 122 m²; Hướng City view; 77 m²; Sản phẩm vệ sinh; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Tiện nghi bể bơi; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Vải trải giường; Màn; Lối đi riêng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Xông khô; Bàn ăn; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ly rượu vang; Ban công/sân hiên; Cửa sổ có thể mở ra; Bể bơi riêng; Khu vực tiếp khách; Ghế sofa; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Cửa an toàn cho em bé; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Căn hộ riêng trong tòa nhà; Cho phép hút thuốc
ROOM_073112,IVU_000171,Căn hộ Deluxe,6122500,122 m²,Giường cực dài,6,Hướng Ocean view,Hướng City view; 77 m²; Hướng Ocean view; 122 m²; Hướng Ocean view; 122 m²; Phòng không hút thuốc; Khả năng tiếp cận cho người khó đi lại; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; Tiện nghi bể bơi; Đèn đọc sách; Truyền hình cáp/vệ tinh; Phòng xông khô; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Xông khô; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Ấm nước; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; tầng cao; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt trong phòng; Tủ có khoá; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Song lập; Đầu báo khói
ROOM_073113,IVU_000174,Studio Giường Đôi,617500,35 m²,Ổ cắm điện gần giường,2,Hướng City view,Hướng City view; 35 m²; Hướng City view; 25 m²; Hướng City view; 35 m²; Phòng không hút thuốc; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Ít gây dị ứng; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh; Thảm; Bàn làm việc; Phòng khách riêng; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Dịch vụ giặt là miễn phí; Máy giặt; Hành lang ngoài; Được phép đưa thú cưng vào phòng; Đi lên bằng thang máy; Đi lên bằng cầu thang; Tủ có khoá; Không hút thuốc; Đầu báo khói
ROOM_073114,IVU_000174,Phòng 3 người Có Ban Công,617500,25 m²,Ổ cắm điện gần giường,2,Hướng City view,Hướng City view; 35 m²; Hướng City view; 25 m²; Hướng City view; 25 m²; Phòng không hút thuốc; Bồn tắm; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Nước rửa tay; Ít gây dị ứng; Màn; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; Ghế sofa; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Phòng thay đồ; Hành lang ngoài; Được phép đưa thú cưng vào phòng; Đi lên bằng thang máy; Đi lên bằng cầu thang; Tủ có khoá; Không hút thuốc; Đầu báo khói
ROOM_075113,IVU_000176,Phòng Deluxe Giường Đôi,1207500,20 m²,,2,,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Ổ điện hạ thấp; Khả năng tiếp cận cho người khó đi lại; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Quạt; Lối đi riêng; Dép đi trong nhà; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Thảm; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bàn là quần; Hành lang ngoài; Được phép đưa thú cưng vào phòng; Đi lên bằng thang máy; Bình chữa cháy; Bộ dụng cụ sơ cứu; Không hút thuốc; Đầu báo khói
ROOM_076113,IVU_000177,Căn hộ 1 Phòng ngủ,1520500,50 m²,Giường gấp,2,Hướng City view,Hướng City view; 50 m²; 60 m²; Phòng không hút thuốc; Hướng Ocean view; 120 m²; Hướng Beach view; 80 m²; Hướng City view; 50 m²; Phòng không hút thuốc; Thanh vịn bồn tắm; TV có phụ đề; Ổ điện hạ thấp; Cửa đóng tự động; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Máy tính; Truy cập Internet - không dây; Tiện nghi bể bơi; Truyền hình cáp/vệ tinh; Phòng xông khô; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Sưởi; Lối đi riêng; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tiện nghi BBQ; Bàn ăn; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường gấp; tầng trệt; tầng cao; Có các phòng thông nhau; Không gian làm việc cho máy tính xách tay; tầng thấp; Đồ gỗ ngoài trời; Bể bơi riêng; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; tầng thượng; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Cửa an toàn cho em bé; Bình chữa cháy; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_076114,IVU_000177,"Căn Hộ 2 Phòng Ngủ, Ban Công",1674000,60 m²,Ổ cắm điện gần giường,2,Hướng Beach view,Hướng City view; 50 m²; 60 m²; Phòng không hút thuốc; Hướng Ocean view; 120 m²; Hướng Beach view; 80 m²; 60 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Truy cập Internet - không dây; Tiện nghi bể bơi; Phòng xông khô; TV; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Sưởi; Lối đi riêng; Dép đi trong nhà; Ổ cắm điện gần giường; Ban công/sân hiên; Bàn làm việc; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Máy giặt
ROOM_076115,IVU_000177,1 người trong phòng tập thể 3 giường - Nam & Nữ,2789500,120 m²,,2,Hướng Ocean view,Hướng City view; 50 m²; 60 m²; Phòng không hút thuốc; Hướng Ocean view; 120 m²; Hướng Beach view; 80 m²; Hướng Ocean view; 120 m²; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Báo động âm thanh; Bảng chỉ dẫn chữ nổi và sờ được; TV có phụ đề; Tay nắm đòn bẩy trên cửa; Chốt cố định hạ thấp trên cửa; Thiết bị bảo vệ ban đêm hạ thấp trên cửa; Phòng tắm có lối đi thoai thoải; Cửa đóng tự động; Phòng tắm phụ; Nhà vệ sinh phụ; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Bồn tắm/vòi sen riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Miễn phí sử dụng khu vực dịch vụ hành chánh; Truy cập Internet - không dây; Đèn đọc sách; TV; Wi-Fi [miễn phí]; Điều hòa; Tiện nghi BBQ; Bàn ăn; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Lò sưởi; tầng trệt; tầng cao; Không gian làm việc cho máy tính xách tay; tầng thấp; Đồ gỗ ngoài trời; Phòng khách riêng; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; tầng thượng; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Đi lên bằng thang máy; Đi lên bằng cầu thang; Cửa an toàn cho em bé; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Căn hộ riêng trong tòa nhà; Đầu báo khói; Cho phép hút thuốc
ROOM_076116,IVU_000177,Căn Hộ Hướng Biển 3 Phòng Ngủ,3626500,80 m²,Giường gấp,2,Hướng Beach view,Hướng City view; 50 m²; 60 m²; Phòng không hút thuốc; Hướng Ocean view; 120 m²; Hướng Beach view; 80 m²; Hướng Beach view; 80 m²; Phòng không hút thuốc; TV có phụ đề; Ổ điện hạ thấp; Thanh vịn chống trượt; Cửa đóng tự động; Phòng tắm phụ; Áo choàng tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; Phòng xông khô; TV; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Nước rửa tay; Sưởi; Dép đi trong nhà; Cách âm; Tiện nghi BBQ; Bàn ăn; Bếp đầy đủ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường gấp; tầng trệt; tầng cao; Có các phòng thông nhau; tầng hạn chế; tầng thấp; Khu vực tiếp khách; Phòng khách riêng; Ghế sofa; tầng thượng; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Hành lang ngoài; Đi lên bằng thang máy; Cửa an toàn cho em bé; Bình chữa cháy; Điều hòa cá nhân; Tủ có khoá; Căn hộ riêng trong tòa nhà
ROOM_076117,IVU_000178,Phòng Loại Sang,435000,22 m²,Ổ cắm điện gần giường,2,Hướng Mountain view,Hướng Mountain view; 22 m²; Hướng Mountain view; 22 m²; Phòng không hút thuốc; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Bàn làm việc; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Đi lên bằng thang máy; Bình chữa cháy; Không hút thuốc
ROOM_078117,IVU_000180,Phòng Tiêu Chuẩn,654500,15 m²,Ổ cắm điện gần giường,2,Hướng No Windows view,Hướng No Windows view; 15 m²; Hướng Garden view; 18 m²; Hướng No Windows view; 15 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Ấm nước điện; Phòng tắm phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Trò chơi board game/xếp hình; Truy cập Internet - không dây; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Dép đi trong nhà; Ổ cắm điện gần giường; Bàn ăn; Nước đóng chai miễn phí; Ấm nước; Ban công/sân hiên; tầng trệt; tầng hạn chế; tầng thấp; Khu vực ăn uống riêng; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Tủ quần áo; Giá treo quần áo; Hành lang ngoài; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_078118,IVU_000180,Phòng Cao Cấp Cho Hai Người,731500,18 m²,Ổ cắm điện gần giường,2,Hướng Garden view,Hướng No Windows view; 15 m²; Hướng Garden view; 18 m²; Hướng Garden view; 18 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Ấm nước điện; Phòng tắm phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Trò chơi board game/xếp hình; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Dép đi trong nhà; Ổ cắm điện gần giường; Bàn ăn; Nước đóng chai miễn phí; Ấm nước; Ban công/sân hiên; Cửa sổ có thể mở ra; Khu vực ăn uống riêng; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Giá treo quần áo; Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_079119,IVU_000182,Căn hộ Tiêu chuẩn,485500,20 m²,Giường cũi của em bé (theo yêu cầu),2,Hướng City view,20 m²; Phòng không hút thuốc; Hướng City view; 25 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng Sea view; 40 m²; Hướng Sea view; 45 m²; Hướng Mountain view; 45 m²; Hướng City view; 70 m²; 20 m²; Phòng không hút thuốc; Ấm nước điện; Nhà vệ sinh phụ; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Máy pha trà/cà phê; Nước đóng chai miễn phí; Bếp đầy đủ; Bếp nhỏ; Đồ dùng làm bếp; Lò vi sóng; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Giường gấp; Có các phòng thông nhau; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Giường cũi của em bé (theo yêu cầu); Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Căn hộ riêng trong tòa nhà; Tính năng an toàn/bảo mật; Đầu báo khói
