hotelId,hotelName,star,reviewScore,reviewScoreText,reviewCount,cityId,cityName,districtId,districtName,latitude,longitude,nearbyLandmark,minPrice,avgPrice,originalPrice,currency,roomsLeft,lastBookedText,buttonContent,isSoldOut,hotelType
125178754,TC Hotel Binh Duong New City(TC Hotel Binh Duong New City),4,9.1,Tuyệt Vời,399,459382,Phú Chánh,,,11.059975,106.684603,"Gần Hall A - TRUNG TÂM TRIỂN LÃM QUỐC TẾ WTC EXPO, Phú Chánh",,,,VND,,,Xem Phòng Trống,No,NORMAL
22136609,The Moon 1 Hotel(The Moon 1 Hotel),3,8.0,Rất Tốt,40,301,TP. Hồ Chí Minh,,,10.748355,106.614664,Gần AEON MALL Bình Tân,,,,VND,,,Xem Phòng Trống,No,NORMAL
22154290,Khách sạn NTA - Căn hộ dịch vụ(NTA Hotel - Serviced Apartments),4,8.7,Rất Tốt,111,301,TP. Hồ Chí Minh,,,10.78706,106.694396,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
123331315,Landmark 81 & Vinhomes - Royal Apartment(Landmark 81 & Vinhomes - Royal Apartment),3,9.5,Đáng Kinh Ngạc,236,301,TP. Hồ Chí Minh,,,10.795112,106.722096,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
72244016,Premier Pearl Hotel Vũng Tàu(Premier Pearl Hotel Vung Tau),4,9.1,Tuyệt Vời,201,7529,Vũng Tàu,,,10.332236,107.088994,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
17324605,Khách sạn Fide(Fide Hotel),2,8.3,Rất Tốt,70,301,TP. Hồ Chí Minh,,,10.727465,106.705698,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
122360496,The Song Apartment 5 Star - Windy's Home(The Song Apartment 5 Star - Windy's Home),3,7.8,Tốt,79,7529,Vũng Tàu,,,10.350035,107.096042,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
119820361,Siris Niko Residence - Self Check In(Siris Niko Residence - Self Check In),2,6.7,,27,301,TP. Hồ Chí Minh,,,10.727476,106.705994,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
92040445,M Village Living Nam Ky Khoi Nghia(M Village Living Nam Ky Khoi Nghia),3,8.5,Rất Tốt,27,301,TP. Hồ Chí Minh,,,10.783485,106.691573,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
2507659,The Reverie Saigon(The Reverie Saigon),5,9.3,Tuyệt Vời,387,301,TP. Hồ Chí Minh,,,10.77374,106.704549,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
56743714,Khách sạn Khang Điền(Khang Dien Hotel),2,8.6,Rất Tốt,2,459382,Phú Chánh,,,11.072238,106.683022,"Gần Hall A - TRUNG TÂM TRIỂN LÃM QUỐC TẾ WTC EXPO, Phú Chánh",,,,VND,,,Xem Phòng Trống,No,NORMAL
1437525,Liberty Central Saigon Riverside(Liberty Central Saigon Riverside Hotel),4,8.9,Rất Tốt,356,301,TP. Hồ Chí Minh,,,10.774102,106.706214,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
123899442,Landmark Plus By Somi Luxstay(Landmark Plus By Somi Luxstay),4,9.0,Tuyệt Vời,1,301,TP. Hồ Chí Minh,,,10.795524,106.719203,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
993064,Khách sạn Equatorial(Equatorial Ho Chi Minh City),5,8.6,Rất Tốt,388,301,TP. Hồ Chí Minh,,,10.763335,106.679058,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
132319425,Vinhomes Central Park - KGroup Căn hộ Cao cấp(Vinhomes Central Park - KGroup Prime Apartment),3,9.8,Nổi Bật,3,301,TP. Hồ Chí Minh,,,10.794813,106.719938,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
125308183,The Sóng Apartment Vũng Tàu - RUBY HOUSE(The Song Apartment Vung Tau - RUBY HOUSE),3,9.5,Đáng Kinh Ngạc,45,7529,Vũng Tàu,,,10.350025,107.095862,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
110055171,Pearl Central Hotel(Pearl Central Hotel- Near Nguyen Hue Street),3,8.1,Rất Tốt,72,301,TP. Hồ Chí Minh,,,10.77567,106.70484,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
111586313,Novotel Living Saigon South(Novotel Living Saigon South),4,8.5,Rất Tốt,296,301,TP. Hồ Chí Minh,,,10.73049,106.72361,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
101239477,Simmi 4 Hotel & Apartment Near SECC(Simmi 4 Hotel & Apartment Near SECC),3,9.8,Nổi Bật,2,301,TP. Hồ Chí Minh,,,10.731838,106.707144,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
126451751,KATOYA SUITES SAIGON HONKAN 加藤部屋西貢本館(每房皆有日式石造湯池)(KATOYA SUITES SAIGON HONKAN),3,8.5,Rất Tốt,6,301,TP. Hồ Chí Minh,,,10.771324,106.691944,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
2195311,Khách sạn Âu Lạc Charner(Au Lac Charner Hotel),4,8.8,Rất Tốt,264,301,TP. Hồ Chí Minh,,,10.772125,106.703525,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
21889918,The Mira Boutique Hotel(The Mira Boutique Hotel),3,8.8,Rất Tốt,249,77127,Thủ Dầu Một,,,10.98113,106.66711,"Gần Tp. Thủ Dầu Một, Thủ Dầu Một",,,,VND,,,Xem Phòng Trống,No,NORMAL
3386156,Hotel L'Odeon Phu My Hung(Hotel l'Odeon Ho Chi Minh City),3,8.9,Rất Tốt,155,301,TP. Hồ Chí Minh,,,10.730948,106.707791,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
128653101,HUNG THANH AIRPORT HOTEL – Gần Siêu Thị Vincom Cộng Hoà(Hung Thanh Airport Hotel),3,5.3,,2,301,TP. Hồ Chí Minh,,,10.798957,106.657707,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,,,,VND,,,Xem Phòng Trống,No,NORMAL
758747,Khách sạn Oscar Sài Gòn(Oscar Saigon Hotel),4,8.5,Rất Tốt,240,301,TP. Hồ Chí Minh,,,10.774762,106.703292,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
92040474,THANH TAI HOTEL 2(THANH TAI HOTEL 2),2,8.7,Rất Tốt,88,301,TP. Hồ Chí Minh,,,10.82724,106.6243,"Gần Cc Thái An, Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP Ho Chi Minh",,,,VND,,,Xem Phòng Trống,No,NORMAL
8991258,Khách sạn New Space gần sân bay(New Space SaiGon Hotel Airport),3,7.9,Tốt,100,301,TP. Hồ Chí Minh,,,10.811505,106.666893,Khu vực sân bay quốc tế Tân Sơn Nhất,,,,VND,,,Xem Phòng Trống,No,NORMAL
107772232,Ngọ house(Ngo house),2,7.9,Tốt,2,301,TP. Hồ Chí Minh,,,10.798056,106.662333,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,,,,VND,,,Xem Phòng Trống,No,NORMAL
713791,Khách sạn Boutique Garden(Boutique Garden Hotel),3,8.6,Rất Tốt,82,301,TP. Hồ Chí Minh,,,10.730463,106.707699,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
91713675,Khách sạn căn hộ TDMAISON(Tdmaison),4,9.3,Tuyệt Vời,31,7529,Vũng Tàu,,,10.354856,107.092229,"Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
131833882,Imperial Condotel Metropole Luxury Apartment(Imperial Condotel Metropole Luxury Apartment),3,8.9,Rất Tốt,139,301,TP. Hồ Chí Minh,,,10.778999,106.713299,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
839839,Caravelle Saigon(Caravelle Saigon),5,9.2,Tuyệt Vời,759,301,TP. Hồ Chí Minh,,,10.776262,106.703613,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
6634248,The Myst Đồng Khởi(The Myst Dong Khoi),5,9.2,Tuyệt Vời,198,301,TP. Hồ Chí Minh,,,10.7745,106.705597,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
76423249,Fairfield by Marriott South Binh Duong(Fairfield by Marriott South Binh Duong),4,9.2,Tuyệt Vời,531,77118,Thị xã Thuận An,,,10.924023,106.718104,Thị xã Thuận An,,,,VND,,,Xem Phòng Trống,No,NORMAL
993115,Khách sạn New World Saigon(New World Saigon Hotel),5,9.2,Tuyệt Vời,655,301,TP. Hồ Chí Minh,,,10.77065,106.694955,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
123264350,JW Marriott Hotel & Suites Saigon(JW Marriott Hotel & Suites Saigon),5,9.3,Tuyệt Vời,224,301,TP. Hồ Chí Minh,,,10.780941,106.700568,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
132306308,Cashew Inn(Cashew Inn),3,9.8,Nổi Bật,7,301,TP. Hồ Chí Minh,,,10.766203,106.690098,Gần Phạm Ngũ Lão | Khu Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
123327380,Luxury Riverside Apartment Landmark 81 & Vinhomes(Luxury Riverside Apartment Landmark 81 & Vinhomes),3,9.1,Tuyệt Vời,288,301,TP. Hồ Chí Minh,,,10.795112,106.722096,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
124584529,Khách Sạn ELLMAN(ELLMAN Boutique Hotel),2,8.6,Rất Tốt,16,77118,Thị xã Thuận An,,,10.943488,106.722203,Thị xã Thuận An,,,,VND,,,Xem Phòng Trống,No,NORMAL
128652098,Condotel Imperial Landmark 81(Condotel Imperial Landmark 81),4,9.0,Tuyệt Vời,710,301,TP. Hồ Chí Minh,,,10.795112,106.722096,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
15049836,Oakwood Residence Saigon(Oakwood Residence Saigon),5,9.2,Tuyệt Vời,733,301,TP. Hồ Chí Minh,,,10.730204,106.70472,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
69313990,Khách sạn Northern Charm(Northern Charm Hotel),4,8.1,Rất Tốt,205,301,TP. Hồ Chí Minh,,,10.78207,106.70458,Gần Phố Nhật Sài Gòn | Japanese  Area,,,,VND,,,Xem Phòng Trống,No,NORMAL
121804219,Your Homes Sunrise City Premium(Your Homes Sunrise City Premium),3,8.0,Rất Tốt,15,301,TP. Hồ Chí Minh,,,10.746005,106.701503,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
113053819,Khách sạn Silverland Bến Thành(Silverland Ben Thanh Hotel),4,9.3,Tuyệt Vời,326,301,TP. Hồ Chí Minh,,,10.771802,106.697274,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
7215807,Saigon by Night Luxury Hotel(Saigon by Night Luxury Hotel),3,7.2,,102,301,TP. Hồ Chí Minh,,,10.732435,106.709874,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
104590608,HIIVE by fusion Binh Duong - VSIP 1(HIIVE by fusion Binh Duong - VSIP 1),4,8.8,Rất Tốt,465,77118,Thị xã Thuận An,,,10.924619,106.715834,Thị xã Thuận An,,,,VND,,,Xem Phòng Trống,No,NORMAL
128412247,KHÁCH SẠN HALO BOUTIQUE BẾN THÀNH(HALO BOUTIQUE BEN THANH HOTEL),3,8.1,Rất Tốt,20,301,TP. Hồ Chí Minh,,,10.773572,106.697243,Gần Chợ Bến Thành | Khu chợ Bến Thành,,,,VND,,,Xem Phòng Trống,No,NORMAL
846566,Khách Sạn Thiên Hồng(Thien Hong - Arc En Ciel Hotel),3,7.6,Tốt,22,301,TP. Hồ Chí Minh,,,10.752152,106.664536,Gần Chợ Lớn,,,,VND,,,Xem Phòng Trống,No,NORMAL
124429396,Luxury Radisson Landmark 81 & Vinhomes(Luxury Radisson Landmark 81 & Vinhomes),3,9.7,Đáng Kinh Ngạc,228,301,TP. Hồ Chí Minh,,,10.795112,106.722096,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
100917567,Lila Hotel & Apartment(LILA Hotel & Apartments),3,9.1,Tuyệt Vời,55,301,TP. Hồ Chí Minh,,,10.732018,106.706906,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
104409936,The Moon 3 Hotel(The Moon 3 Hotel),3,9.1,Tuyệt Vời,12,301,TP. Hồ Chí Minh,,,10.744779,106.615431,Gần AEON MALL Bình Tân,,,,VND,,,Xem Phòng Trống,No,NORMAL
107151941,EMERALD APARTMENT(EMERALD APARTMENT),3,8.5,Rất Tốt,10,301,TP. Hồ Chí Minh,,,10.778183,106.688747,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
112100677,The Moon 2 Hotel(The Moon 2 Hotel),3,8.8,Rất Tốt,27,301,TP. Hồ Chí Minh,,,10.748331,106.61401,Gần AEON MALL Bình Tân,,,,VND,,,Xem Phòng Trống,No,NORMAL
2073112,Park Hyatt Saigon(Park Hyatt Saigon),5,8.9,Rất Tốt,204,301,TP. Hồ Chí Minh,,,10.777482,106.703455,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
7359980,Becamex Hotel New City(Becamex Hotel New City),4,9.1,Tuyệt Vời,907,77127,Thủ Dầu Một,,,11.056463,106.684179,"Gần SORA gardens II, Thủ Dầu Một",,,,VND,,,Xem Phòng Trống,No,NORMAL
713627,Khách sạn Royal Sài Gòn(Royal Hotel Saigon),4,8.7,Rất Tốt,362,301,TP. Hồ Chí Minh,,,10.774644,106.702543,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
118856072,M Village Hotel Nguyễn Kiệm(M Village Hotel Nguyen Kiem),3,8.2,Rất Tốt,46,301,TP. Hồ Chí Minh,,,10.808054,106.678387,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,,,,VND,,,Xem Phòng Trống,No,NORMAL
70778764,Le Palmier Hồ Tràm Resort(Le Palmier Ho Tram Resort),4,9.3,Tuyệt Vời,60,681904,Phước Thuận,,,10.471194,107.425377,"Gần Hồ Tràm, Phước Thuận",,,,VND,,,Xem Phòng Trống,No,NORMAL
131826879,Luxury Landmark 81 & Vinhomes Central Park - Vacation Apartment(Luxury Landmark 81 & Vinhomes Central Park - Vacation Apartment),3,9.5,Đáng Kinh Ngạc,73,301,TP. Hồ Chí Minh,,,10.795248,106.722097,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
124429399,Luxury Royal Landmark 81 & Vinhomes(Luxury Royal Landmark 81 & Vinhomes),4,9.2,Tuyệt Vời,194,301,TP. Hồ Chí Minh,,,10.795112,106.722096,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
124315877,The Royal Sky - Phu My Hung(The Royal Sky - Phu My Hung),2,8.2,Rất Tốt,17,301,TP. Hồ Chí Minh,,,10.733633,106.70746,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
100334307,M Village Living Lý Chính Thắng(M Village Living Ly Chinh Thang),3,9.3,Tuyệt Vời,29,301,TP. Hồ Chí Minh,,,10.786571,106.685325,Gần SAIGON POKER ROOM,,,,VND,,,Xem Phòng Trống,No,NORMAL
993099,Sheraton Saigon Grand Opera Hotel(Sheraton Saigon Grand Opera Hotel),5,9.3,Tuyệt Vời,550,301,TP. Hồ Chí Minh,,,10.775446,106.703878,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
2511229,Le Meridien Saigon(Le Meridien Saigon),5,8.9,Rất Tốt,235,301,TP. Hồ Chí Minh,,,10.779791,106.707528,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
98974521,Sotetsu Grand Fresa Saigon(Sotetsu Grand Fresa Saigon),4,9.4,Đáng Kinh Ngạc,538,301,TP. Hồ Chí Minh,,,10.782287,106.704735,Gần Phố Nhật Sài Gòn | Japanese  Area,,,,VND,,,Xem Phòng Trống,No,NORMAL
1696466,ibis Saigon South(Ibis Saigon South),3,8.6,Rất Tốt,324,301,TP. Hồ Chí Minh,,,10.730496,106.723437,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
2606386,Adora Mira Hotel (formerly Ramada Encore By Wyndham Saigon D1)(Adora Mira Hotel (formerly Ramada Encore By Wyndham Saigon D1)),4,8.8,Rất Tốt,179,301,TP. Hồ Chí Minh,,,10.77812,106.705775,Gần Phố Nhật Sài Gòn | Lê Thánh Tôn,,,,VND,,,Xem Phòng Trống,No,NORMAL
6647404,Khách sạn Atana sân bay(Atana Hotel),2,6.5,,4,301,TP. Hồ Chí Minh,,,10.832938,106.608938,"Gần Cc Thái An, Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP Ho Chi Minh",,,,VND,,,Xem Phòng Trống,No,NORMAL
707230,Khách Sạn Adora(Adora Hotel),4,8.5,Rất Tốt,403,301,TP. Hồ Chí Minh,,,10.774433,106.696839,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
993125,Liberty Central Saigon Centre(Liberty Central Saigon Centre Hotel),4,9.0,Tuyệt Vời,249,301,TP. Hồ Chí Minh,,,10.773683,106.698649,Gần Chợ Bến Thành | Khu chợ Bến Thành,,,,VND,,,Xem Phòng Trống,No,NORMAL
132692841,VAH Villa 9 Bedrooms(VAH Villa 9 Bedrooms),3,10.0,Nổi Bật,,301,TP. Hồ Chí Minh,,,10.797164,106.72941,Gần Ga Tàu Điện Ngầm Thảo Điền,,,,VND,,,Xem Phòng Trống,No,NORMAL
993088,Saigon Prince Hotel(Saigon Prince Hotel),4,8.7,Rất Tốt,224,301,TP. Hồ Chí Minh,,,10.77281,106.704069,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
124429385,Luxury Tropical Landmark 81 & Vinhomes(Luxury Tropical Landmark 81 & Vinhomes),4,9.3,Tuyệt Vời,45,301,TP. Hồ Chí Minh,,,10.795112,106.722096,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
118274760,HIIVE by fusion Binh Duong New City - VSIP 2(HIIVE by fusion Binh Duong New City - VSIP 2),4,9.0,Tuyệt Vời,453,459382,Phú Chánh,,,11.072301,106.678569,"Gần Hall A - TRUNG TÂM TRIỂN LÃM QUỐC TẾ WTC EXPO, Phú Chánh",,,,VND,,,Xem Phòng Trống,No,NORMAL
50281210,ibis Styles Vung Tau(Ibis Styles Vung Tau),4,9.0,Tuyệt Vời,101,7529,Vũng Tàu,,,10.336226,107.090387,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
102316758,La Siesta Premium Saigon(La Siesta Premium Saigon),5,9.3,Tuyệt Vời,173,301,TP. Hồ Chí Minh,,,10.773199,106.695678,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
128229520,Homezie Sai gon(Homezie Saigon),3,10.0,Nổi Bật,,301,TP. Hồ Chí Minh,,,10.790536,106.685326,Gần Nhà Thờ Giáo Xứ Tân Định,,,,VND,,,Xem Phòng Trống,No,NORMAL
129335647,Oasky Vung Tau Apartment - D'Homes economy(Oasky Vung Tau Apartment - D'Homes economy),3,9.5,Đáng Kinh Ngạc,2,7529,Vũng Tàu,,,10.346129,107.095402,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
130207404,Sunflower Apartment - Luxury Suite by THC  Group(Sunflower Apartment - Luxury Suite by THC  Group),5,10.0,Nổi Bật,3,301,TP. Hồ Chí Minh,,,10.77279,106.688303,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
112384668,VINHOMES PREMIUM RESIDENCE(VINHOMES PREMIUM RESIDENCE),4,8.7,Rất Tốt,225,301,TP. Hồ Chí Minh,,,10.79372,106.721316,Gần Landmark 81 Sky View Observatory | Công viên Vinhome Central Park,,,,VND,,,Xem Phòng Trống,No,NORMAL
117395681,M Village Hotel Lý Tự Trọng(M Village Hotel Ly Tu Trong),4,8.4,Rất Tốt,47,301,TP. Hồ Chí Minh,,,10.772754,106.695151,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
5468188,Collection O VyVy Airport Hotel(Collection O VyVy Airport Hotel),3,7.6,Tốt,96,301,TP. Hồ Chí Minh,,,10.800462,106.662511,Gần Cảng hàng không Quốc tế Tân Sơn Nhất,,,,VND,,,Xem Phòng Trống,No,NORMAL
7654794,A25 Hote -  180 Nguyễn Trãi(A25 Hotel - 180 Nguyen Trai),3,8.5,Rất Tốt,21,301,TP. Hồ Chí Minh,,,10.769112,106.689981,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
4056005,Khách sạn Phú Mỹ Harbour(Phu MY Harbour Hotel - Old Golf Phu My Hotel),4,8.8,Rất Tốt,45,77133,Tân Thành,,,10.599952,107.054398,Tân Thành,,,,VND,,,Xem Phòng Trống,No,NORMAL
714556,Khách sạn Cap Town(Cap Town Hotel),3,8.6,Rất Tốt,83,301,TP. Hồ Chí Minh,,,10.772054,106.695208,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
123575114,Express by M Village Võ Văn Kiệt(Express by M Village Vo Van Kiet),3,8.5,Rất Tốt,118,301,TP. Hồ Chí Minh,,,10.759142,106.692613,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
65184389,Khách sạn The Cap(The Cap Hotel and Apartment),4,8.4,Rất Tốt,72,7529,Vũng Tàu,,,10.35076,107.09871,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
44407446,Elizabeth Hotel(Elizabeth Hotel),4,9.0,Tuyệt Vời,196,77127,Thủ Dầu Một,,,10.9723,106.675,Thủ Dầu Một,,,,VND,,,Xem Phòng Trống,No,NORMAL
128986465,Lani Living - Residence & Hotel in District 1(Lani Living - Residence & Hotel in District 1),4,8.1,Rất Tốt,56,301,TP. Hồ Chí Minh,,,10.763126,106.694768,Gần Phạm Ngũ Lão | Ven sông Bạch Đằng,,,,VND,,,Xem Phòng Trống,No,NORMAL
99008731,Oakwood Hotel & Apartments Saigon(Oakwood Hotel & Apartments Saigon),4,8.8,Rất Tốt,438,301,TP. Hồ Chí Minh,,,10.80144,106.722879,Gần Landmark 81 Sky View Observatory | Hàng Xanh,,,,VND,,,Xem Phòng Trống,No,NORMAL
123821119,Saigon Royal and Tresor apartments(Saigon Royal and Tresor apartments),3,8.7,Rất Tốt,2,301,TP. Hồ Chí Minh,,,10.767153,106.704085,Gần Phố Nhật Sài Gòn | Ven sông Bạch Đằng,,,,VND,,,Xem Phòng Trống,No,NORMAL
127902172,Blue Sea Luxury Hotel & Apartment Vũng Tàu(Blue Sea Luxury Hotel & Apartment Vung Tau),3,9.2,Tuyệt Vời,9,7529,Vũng Tàu,,,10.340316,107.077968,"Gần Tượng đài Chúa Kitô | Trung tâm Vũng Tàu, Vũng Tàu",,,,VND,,,Xem Phòng Trống,No,NORMAL
993030,Khách sạn Empress Thành phố Hồ Chí Minh(Empress Hotel Ho Chi Minh City),3,7.3,,21,301,TP. Hồ Chí Minh,,,10.769479,106.687837,Gần Phạm Ngũ Lão | Trung tâm Thành phố Hồ Chí Minh,,,,VND,,,Xem Phòng Trống,No,NORMAL
130887249,Serenity Center Saigon(Serenity Center Saigon),3,8.8,Rất Tốt,8,301,TP. Hồ Chí Minh,,,10.777957,106.691728,Gần Phạm Ngũ Lão,,,,VND,,,Xem Phòng Trống,No,NORMAL
110935638,Express by M Village Nguyễn Văn Thủ(Express by M Village Nguyen Van Thu),3,8.9,Rất Tốt,54,301,TP. Hồ Chí Minh,,,10.786125,106.695593,Gần Phố Nhật Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
117957257,SpringHill Apartment - The High Class(SpringHill Apartment - The High Class),3,7.9,Tốt,18,301,TP. Hồ Chí Minh,,,10.732358,106.709196,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
4062306,The Reverie Saigon Residential Suites(The Reverie Saigon Residential Suites),5,9.8,Nổi Bật,48,301,TP. Hồ Chí Minh,,,10.774076,106.704988,Gần Phố Nhật Sài Gòn | Khu Nguyễn Huệ,,,,VND,,,Xem Phòng Trống,No,NORMAL
35925813,Khách sạn Sabina 2(Sabina Hotel 2),3,8.7,Rất Tốt,61,301,TP. Hồ Chí Minh,,,10.730952,106.70808,Gần Trung tâm Hội chợ và Triển lãm Sài Gòn | Phú Mỹ Hưng,,,,VND,,,Xem Phòng Trống,No,NORMAL
68411375,Milan 1 Hotel(Milan 1 Hotel),2,5.7,,3,301,TP. Hồ Chí Minh,,,10.739122,106.690944,Gần Trường Đại học Sài Gòn,,,,VND,,,Xem Phòng Trống,No,NORMAL
