Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge,room_class,llm_room_class,xgb_conf,is_misaligned
0.054745467,0.142857143,0.470588235,0.017899464,0.246575342,0.941176471,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,4,4,0.9310127,False
0.03311621,0.0,0.338235294,0.014370563,0.383561644,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,2,0.8047054,False
0.114971932,0.571428571,0.205882353,0.071344737,0.04109589,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.74791396,False
0.034068608,0.142857143,0.573529412,0.009412607,0.294520548,0.852941176,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,4,4,0.959332,False
0.003970847,0.142857143,0.397058824,0.001722169,0.212328767,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,5,5,0.8357294,False
0.004762863,0.142857143,0.161764706,0.004204644,0.102739726,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,3,0.8968411,False
0.108726454,0.142857143,0.323529412,0.048127931,0.178082192,0.852941176,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0.986316,False
0.012772975,0.142857143,0.176470588,0.009430695,0.109589041,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.94858956,False
0.005454724,0.142857143,0.161764706,0.004705507,0.102739726,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,5,0.67579395,False
0.601737369,0.714285714,0.382352941,0.231681396,0.059360731,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9995413,False
0.040084941,0.571428571,0.647058824,0.009921572,0.123287671,0.5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,4,4,0.9724266,False
0.156963147,0.285714286,0.382352941,0.060625074,0.132420091,0.558823529,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.65318817,False
0.027813202,0.0,0.132352941,0.023718014,0.191780822,0.617647059,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.89058393,False
0.451575782,0.428571429,0.411764706,0.163681323,0.102739726,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0.999308,False
0.475759181,0.142857143,0.529411765,0.139531861,0.273972603,0.558823529,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.99244624,False
0.095172827,0.428571429,0.279411765,0.047267896,0.071917808,0.441176471,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.42306086,False
0.005777676,0.142857143,0.176470588,0.004647884,0.109589041,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.63030845,False
0.006827635,0.142857143,0.132352941,0.006500163,0.089041096,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,5,5,0.817901,False
0.159218795,0.714285714,0.294117647,0.075753845,0.0456621,0.411764706,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.8859416,False
0.142880723,0.714285714,0.088235294,0.147734679,0.01369863,0.588235294,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.87766767,False
0.576022606,0.428571429,0.352941176,0.236598252,0.089041096,0.794117647,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.99932015,False
0.217673145,0.571428571,0.382352941,0.083973614,0.073972603,0.676470588,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9768603,False
0.142317782,0.428571429,0.294117647,0.067753865,0.075342466,0.794117647,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0.535977,False
0.0491241,0.285714286,0.176470588,0.034284613,0.068493151,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.9469507,False
0.002293786,0.142857143,0.235294118,0.001798224,0.136986301,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.8488923,False
0.004499316,0.142857143,0.411764706,0.001853798,0.219178082,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8848916,False
0.072041982,0.428571429,0.279411765,0.035881114,0.071917808,0.647058824,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,5,5,0.5978543,False
0.026638631,0.428571429,0.426470588,0.009576849,0.106164384,0.529411765,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,3,0.81363255,False
0.006033249,0.142857143,0.720588235,0.001372287,0.363013699,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.90261066,False
0.669135367,0.428571429,0.235294118,0.374833146,0.061643836,0.352941176,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.99848443,False
0.139853556,0.571428571,0.485294118,0.044289542,0.093150685,0.558823529,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.88239056,False
0.017200882,0.142857143,0.117647059,0.016105104,0.082191781,0.794117647,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,5,0.84441185,False
0.223450881,0.571428571,0.308823529,0.102214559,0.060273973,0.441176471,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.8501465,False
0.220622114,0.285714286,0.455882353,0.073565327,0.155251142,0.470588235,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9001848,False
0.127985829,0.714285714,0.279411765,0.06342098,0.043378995,0.323529412,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3,3,0.9933541,False
0.085535598,0.571428571,0.058823529,0.10676866,0.01369863,0.705882353,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.977452,False
0.022341035,0.142857143,0.382352941,0.008850572,0.205479452,0.029411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.85400313,False
0.005552017,0.142857143,0.279411765,0.003149638,0.157534247,0.0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,4,4,0.4912396,False
0.15787009,0.857142857,0.294117647,0.075115445,0.037181996,0.441176471,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.46471992,False
0.055402735,0.428571429,0.294117647,0.026613218,0.075342466,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.59623396,False
0.063177518,0.285714286,0.205882353,0.039473243,0.077625571,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.93034434,False
0.182895345,0.714285714,0.397058824,0.068449747,0.061643836,0.794117647,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,4,4,0.5207858,False
0.003776962,0.285714286,0.279411765,0.002275819,0.100456621,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0.8573744,False
0.028038853,0.142857143,0.279411765,0.014219389,0.157534247,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0.7627702,False
0.11095914,0.571428571,0.205882353,0.068875481,0.04109589,0.794117647,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,3,0.9796,False
0.181711918,0.571428571,0.205882353,0.112412932,0.04109589,0.529411765,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,4,4,0.99053776,False
0.009234013,0.142857143,0.323529412,0.004397722,0.178082192,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,5,5,0.8298386,False
0.018621696,0.285714286,0.647058824,0.004638642,0.214611872,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,3,0.8544728,False
0.058939872,0.142857143,0.382352941,0.022926169,0.205479452,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,2,0.81792855,False
0.094095038,0.428571429,0.205882353,0.058498221,0.054794521,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.9217687,False
0.145371456,0.571428571,0.367647059,0.057988727,0.071232877,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.93600816,False
0.018801727,0.142857143,0.455882353,0.00643592,0.239726027,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.6946479,False
0.076237684,0.571428571,0.264705882,0.039540429,0.052054795,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5265996,False
0.096405083,0.142857143,0.176470588,0.06661147,0.109589041,0.441176471,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,3,3,0.9944141,False
0.10673879,0.571428571,0.117647059,0.094814832,0.024657534,0.382352941,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0.9951443,False
0.050556796,0.285714286,0.205882353,0.03170713,0.077625571,0.823529412,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,2,2,0.84601796,False
0.828302003,0.857142857,0.382352941,0.318816196,0.048923679,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.99869907,False
0.013807012,0.285714286,0.044117647,0.020581626,0.02739726,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.9625064,False
0.013519224,0.142857143,0.426470588,0.00496372,0.226027397,0.0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0.92608595,False
0.172233462,0.714285714,0.5,0.053137072,0.077625571,0.558823529,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,4,4,0.97969913,False
0.410842784,0.428571429,0.661764706,0.099189426,0.160958904,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9972934,False
0.206003489,0.857142857,0.352941176,0.08480502,0.045009785,0.823529412,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,4,0.9445037,False
0.077642593,0.428571429,0.279411765,0.038638166,0.071917808,0.735294118,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.91701394,False
0.084738713,0.428571429,0.205882353,0.052740842,0.054794521,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.8435998,False
0.094008556,0.285714286,0.720588235,0.021057839,0.237442922,0.764705882,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,4,4,0.9637236,False
0.245200306,0.142857143,0.323529412,0.10811269,0.178082192,0.882352941,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0.96759516,False
0.066636821,0.285714286,0.794117647,0.013663133,0.260273973,0.529411765,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,4,4,0.9459049,False
0.060193869,0.285714286,0.573529412,0.016557532,0.191780822,0.441176471,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,3,3,0.73276186,False
0.004909884,0.142857143,0.617647059,0.00132905,0.315068493,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.8135048,False
0.113553617,0.571428571,0.191176471,0.074197153,0.038356164,0.5,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.9972422,False
0.039265086,0.428571429,0.205882353,0.02475882,0.054794521,0.617647059,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0.5037595,False
0.683886941,0.285714286,0.308823529,0.312086831,0.109589041,0.764705882,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0.9977537,False
0.024649531,0.571428571,0.176470588,0.01755091,0.035616438,0.588235294,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,3,0.996018,False
0.038959587,0.142857143,0.264705882,0.02042465,0.150684932,0.5,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.803106,False
0.152658062,0.857142857,0.352941176,0.062921084,0.045009785,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,5,5,0.39101332,False
0.010773402,0.142857143,0.176470588,0.008063552,0.109589041,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0.40178123,False
0.014669442,0.285714286,0.720588235,0.00330474,0.237442922,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,4,4,0.96871984,False
0.028800695,0.428571429,0.279411765,0.014594426,0.071917808,0.617647059,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.96809274,False
0.014326176,1.0,0.485294118,0.004677853,0.053082192,0.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,5,5,0.8507517,False
0.021260573,0.142857143,0.147058824,0.017176328,0.095890411,0.529411765,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.9946597,False
0.066891772,0.714285714,0.205882353,0.041758795,0.03196347,0.823529412,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.7512165,False
0.01953746,0.428571429,0.485294118,0.006322337,0.119863014,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.62043875,False
0.079379674,0.142857143,0.352941176,0.032860033,0.191780822,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.975343,False
0.17044572,0.142857143,0.294117647,0.081068034,0.164383562,0.470588235,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0.98851424,False
0.067717853,0.428571429,0.470588235,0.022100784,0.116438356,0.470588235,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,4,4,0.90356284,False
0.061755589,0.285714286,0.352941176,0.025630091,0.123287671,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0.4898752,False
0.003543079,0.571428571,0.220588235,0.002630577,0.043835616,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0.9654525,False
0.112948239,0.571428571,0.147058824,0.087700896,0.030136986,0.441176471,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.8470721,False
0.003720748,0.285714286,0.132352941,0.003951082,0.054794521,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.72183084,False
0.011889028,0.428571429,0.5,0.003803405,0.123287671,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,4,4,0.9193393,False
0.052486957,0.0,0.279411765,0.026254627,0.328767123,0.705882353,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.645074,False
0.119953328,0.571428571,0.279411765,0.059466765,0.054794521,0.764705882,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.94676673,False
0.05284477,0.142857143,0.294117647,0.025402423,0.164383562,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0.90679526,False
0.037448952,0.142857143,0.573529412,0.010337088,0.294520548,0.794117647,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,4,4,0.9640989,False
0.001891642,0.142857143,0.088235294,0.003139527,0.068493151,0.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,3,3,0.9574252,False
0.238106062,0.571428571,0.205882353,0.147114853,0.04109589,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.85849595,False
0.040922698,0.0,0.352941176,0.017083798,0.397260274,0.911764706,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,4,4,0.9452921,False
0.053015816,0.428571429,0.264705882,0.027632523,0.068493151,0.823529412,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.95169824,False
0.116684286,0.857142857,0.352941176,0.048163533,0.045009785,0.823529412,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,3,3,0.700264,False
0.626525619,0.571428571,0.338235294,0.266199673,0.065753425,0.588235294,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0.99963534,False
0.050421338,0.714285714,0.205882353,0.031623777,0.03196347,0.823529412,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,3,0.9947448,False
0.031092059,0.142857143,0.279411765,0.015722412,0.157534247,0.029411765,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.9314638,False
0.014098657,0.428571429,0.073529412,0.017110125,0.023972603,0.529411765,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.9954645,False
0.008140008,0.142857143,0.132352941,0.007576914,0.089041096,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.5911664,False
0.057387838,0.0,0.647058824,0.014180481,0.671232877,0.558823529,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,4,4,0.9101226,False
0.038146581,0.0,0.205882353,0.024070552,0.260273973,0.794117647,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0.7801373,False
0.008792285,0.142857143,0.264705882,0.004955206,0.150684932,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.68663865,False
0.179520155,0.142857143,0.323529412,0.079244098,0.178082192,0.764705882,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,2,0.9537886,False
0.102999284,0.428571429,0.235294118,0.058133444,0.061643836,0.558823529,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,4,4,0.98777467,False
0.063694684,0.142857143,0.279411765,0.031771932,0.157534247,0.852941176,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,4,4,0.98714733,False
0.046665219,0.142857143,0.176470588,0.032603431,0.109589041,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,5,5,0.90139073,False
0.01929626,0.142857143,0.161764706,0.014725903,0.102739726,0.588235294,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0.5296178,False
0.529586333,0.428571429,0.382352941,0.20393273,0.095890411,0.764705882,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0.9997106,False
0.641348948,0.428571429,0.397058824,0.239424093,0.099315068,0.882352941,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0.9997446,False
0.008810248,0.142857143,0.397058824,0.003526961,0.212328767,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.68290555,False
0.183042365,0.0,0.426470588,0.064572529,0.465753425,0.823529412,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,4,0.38125244,False
0.700810725,0.714285714,0.323529412,0.308368496,0.050228311,0.823529412,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0.9983627,False
0.116799525,0.0,0.132352941,0.096727871,0.191780822,0.529411765,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0.9812308,False
0.124234215,0.285714286,0.5,0.038368996,0.168949772,0.676470588,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.6645271,False
0.108148456,0.857142857,0.426470588,0.038237855,0.054794521,0.470588235,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.9330508,False
0.001999745,0.142857143,0.088235294,0.003250395,0.068493151,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0.7414501,False
0.060757787,0.142857143,0.794117647,0.012457253,0.397260274,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0.9569614,False
0.058637183,0.857142857,0.132352941,0.049007905,0.015655577,0.411764706,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.5573523,False
0.070139365,0.428571429,0.235294118,0.039751421,0.061643836,0.852941176,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0.70251197,False
0.004395313,0.142857143,0.205882353,0.003301838,0.123287671,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,5,5,0.8044175,False
0.079391738,0.285714286,0.147058824,0.061889815,0.059360731,0.852941176,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0.92018694,False
0.083779397,0.428571429,0.426470588,0.02966905,0.106164384,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,4,4,0.83718795,False
0.089594044,0.571428571,0.102941176,0.08590114,0.021917808,0.823529412,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,2,0.97556335,False
0.113938984,0.571428571,0.191176471,0.074446768,0.038356164,0.617647059,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,5,0.88608485,False
0.140721789,0.714285714,0.088235294,0.145520527,0.01369863,0.588235294,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.96225995,False
0.136321565,0.142857143,0.367647059,0.054395943,0.198630137,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0.9797218,False
0.010137755,0.142857143,0.132352941,0.009215989,0.089041096,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.45103404,False
0.120241185,0.571428571,0.279411765,0.05960847,0.054794521,0.470588235,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0.81569016,False
0.110855361,0.857142857,0.426470588,0.039189674,0.054794521,0.470588235,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.92639863,False
0.054027662,0.142857143,0.279411765,0.02701308,0.157534247,0.735294118,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.75575936,False
0.1462988,0.142857143,0.632352941,0.036807157,0.321917808,0.823529412,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,0.98287475,False
0.012011928,0.142857143,0.279411765,0.006329703,0.157534247,0.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,5,0.40674078,False
0.003239335,0.142857143,0.382352941,0.001504223,0.205479452,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3,0.8845142,False
0.004888263,0.142857143,0.117647059,0.0052815,0.082191781,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.4432825,False
0.003846338,0.142857143,0.764705882,0.000821428,0.383561644,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.8467513,False
0.009322804,0.142857143,0.161764706,0.007505752,0.102739726,0.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,4,4,0.86379874,False
0.052583403,0.857142857,0.352941176,0.021867378,0.045009785,0.470588235,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3,0.9901513,False
0.078391809,0.428571429,0.205882353,0.048835299,0.054794521,0.588235294,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.7449718,False
0.032138922,0.142857143,0.720588235,0.007213751,0.363013699,0.823529412,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,4,4,0.9923577,False
0.017990373,0.285714286,0.132352941,0.01565876,0.054794521,0.617647059,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.9968135,False
0.00778523,0.142857143,0.205882353,0.005387811,0.123287671,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0.64379025,False
0.017506071,0.142857143,0.279411765,0.009034343,0.157534247,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0.7563145,False
0.02035274,0.0,0.132352941,0.017596991,0.191780822,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0.69582945,False
0.183108058,0.857142857,0.279411765,0.090556382,0.035225049,0.735294118,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.9643444,False
0.121120843,0.714285714,0.161764706,0.088440452,0.025114155,0.5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.9953851,False
0.037345173,0.142857143,0.205882353,0.023577408,0.123287671,0.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0.8116488,False
0.001421886,0.142857143,0.117647059,0.002234326,0.082191781,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.8380084,False
0.002877543,0.142857143,0.279411765,0.001833056,0.157534247,0.0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.88938326,False
0.005967133,0.142857143,0.279411765,0.00335399,0.157534247,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,3,0.878172,False
0.006978979,0.142857143,0.352941176,0.00315904,0.191780822,0.0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0.5701394,False
0.009025538,0.428571429,0.705882353,0.002085331,0.171232877,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.8527452,False
0.015828309,0.0,0.205882353,0.010337088,0.260273973,0.294117647,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0.98576176,False
0.006305323,0.142857143,0.441176471,0.002351195,0.232876712,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5,5,0.7295896,False
0.121510014,0.571428571,0.235294118,0.068488451,0.046575342,0.470588235,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.97099936,False
0.091500561,0.857142857,0.470588235,0.029803205,0.060665362,0.705882353,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,4,0.94986284,False
0.059069596,0.285714286,0.794117647,0.012110979,0.260273973,0.5,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,4,4,0.98511654,False
0.106301189,0.714285714,0.470588235,0.034596631,0.073059361,0.823529412,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,4,4,0.78194606,False
0.005706163,0.428571429,0.235294118,0.003707127,0.061643836,0.0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0.79185486,False
0.003085102,0.142857143,0.161764706,0.00299005,0.102739726,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.5905127,False
0.018632584,0.142857143,0.426470588,0.006761712,0.226027397,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0.92454076,False
0.01487988,0.142857143,0.470588235,0.00498834,0.246575342,0.0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0.93207306,False
0.012422089,0.142857143,0.426470588,0.004577938,0.226027397,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4,4,0.87093407,False
0.002452923,0.142857143,0.352941176,0.001302312,0.191780822,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0.58088094,False
0.003495894,0.142857143,0.294117647,0.002043467,0.164383562,0.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.6474482,False
0.046010727,0.428571429,0.058823529,0.058125704,0.020547945,0.617647059,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.9943433,False
0.535095281,0.571428571,0.323529412,0.235531093,0.063013699,0.823529412,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0.9992662,False
0.009029014,0.571428571,0.397058824,0.003608547,0.076712329,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.647406,False
0.040960698,0.142857143,0.426470588,0.014612866,0.226027397,0.617647059,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.75900435,False
0.135520338,0.571428571,0.279411765,0.067130045,0.054794521,0.764705882,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,3,0.94263905,False
0.07224781,0.428571429,0.441176471,0.024894227,0.109589041,0.470588235,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.65290624,False
